id,provinsi,klasifikasi_wilayah,jenis_kelamin,usia,pendidikan_terakhir,status_pekerjaan,status_pernikahan,jumlah_tanggungan,pendapatan_bulanan,total_pengeluaran,pengeluaran_makanan_pokok,pengeluaran_lauk_pauk,pengeluaran_sayur_buah,pengeluaran_jajan_makan_luar,pengeluaran_rokok_tembakau,pengeluaran_perumahan_listrik,pengeluaran_pakaian,pengeluaran_kesehatan,pengeluaran_pendidikan,pengeluaran_transportasi,pengeluaran_komunikasi,pengeluaran_hiburan_rekreasi,cicilan_hutang,tabungan_bulanan,rasio_tabungan_persen,skor_literasi_keuangan
1869,DKI Jakarta,Perdesaan,Perempuan,45.0,Sarjana (S1),Karyawan Swasta,Belum Menikah,0.0,10300000.0,8062000,710000.0,827000.0,412000.0,445000.0,213000.0,1451000.0,544000.0,366000.0,0.0,643000.0,519000.0,452000.0,325000.0,,21.7,68.8
1426,Bali,Perdesaan,Laki-laki,40.0,,Buruh/Pekerja Harian,Menikah,2.0,750000.0,579000,84000.0,99000.0,55000.0,98000.0,13000.0,63000.0,12000.0,15000.0,25000.0,34000.0,13000.0,8000.0,0.0,171000.0,22.8,34.4
1660,Jawa Barat,Perkotaan,Laki-laki,40.0,SMP,Karyawan Swasta,Belum Menikah,0.0,2900000.0,2103000,264000.0,268000.0,112000.0,157000.0,59000.0,366000.0,59000.0,99000.0,0.0,185000.0,89000.0,103000.0,33000.0,797000.0,27.5,32.5
1291,Jawa Barat,Perkotaan,Perempuan,44.0,SMA/SMK,Karyawan Swasta,,1.0,4450000.0,3592000,430000.0,414000.0,,253000.0,54000.0,544000.0,202000.0,197000.0,264000.0,273000.0,118000.0,,0.0,858000.0,19.3,36.1
1880,Jawa Barat,Perkotaan,Laki-laki,35.0,SMA/SMK,Karyawan Swasta,Menikah,2.0,4500000.0,3305000,404000.0,483000.0,176000.0,337000.0,92000.0,604000.0,94000.0,132000.0,252000.0,226000.0,104000.0,,,1195000.0,26.6,56.3
1084,Sumatera Selatan,Perdesaan,Perempuan,48.0,SMA/SMK,Buruh/Pekerja Harian,Belum Menikah,0.0,1600000.0,1217000,203000.0,185000.0,91000.0,141000.0,76000.0,130000.0,39000.0,34000.0,0.0,81000.0,50000.0,27000.0,292000.0,383000.0,23.9,40.7
618,Jawa Barat,Perkotaan,Perempuan,45.0,SMA/SMK,Wiraswasta,Cerai/Janda/Duda,0.0,3300000.0,2813000,232000.0,335000.0,,,118000.0,362000.0,132000.0,194000.0,0.0,280000.0,113000.0,102000.0,588000.0,487000.0,14.7,58.0
1745,DI Yogyakarta,Perdesaan,Laki-laki,39.0,Tidak Sekolah,Tidak Bekerja,Menikah,4.0,500000.0,357000,67000.0,62000.0,38000.0,40000.0,18000.0,34000.0,13000.0,8000.0,12000.0,22000.0,,7000.0,0.0,143000.0,28.7,19.9
694,DKI Jakarta,Perdesaan,Perempuan,62.0,Diploma,PNS/ASN,Menikah,4.0,4950000.0,4276000,326000.0,408000.0,196000.0,359000.0,77000.0,557000.0,264000.0,315000.0,210000.0,467000.0,213000.0,126000.0,0.0,674000.0,13.6,47.7
915,Jawa Tengah,Perkotaan,Perempuan,34.0,Sarjana (S1),Karyawan Swasta,Menikah,1.0,6300000.0,5212000,368000.0,401000.0,194000.0,302000.0,174000.0,1229000.0,260000.0,427000.0,316000.0,625000.0,368000.0,,373000.0,1088000.0,17.3,75.8
1830,Banten,Perkotaan,Laki-laki,31.0,SD,Wiraswasta,Menikah,3.0,6000000.0,4282000,356000.0,402000.0,199000.0,,39000.0,1001000.0,175000.0,228000.0,259000.0,477000.0,224000.0,190000.0,499000.0,1718000.0,28.6,48.3
858,DI Yogyakarta,Perdesaan,Laki-laki,28.0,Diploma,Tidak Bekerja,Cerai/Janda/Duda,0.0,900000.0,586000,98000.0,96000.0,45000.0,74000.0,35000.0,62000.0,23000.0,23000.0,0.0,38000.0,16000.0,12000.0,80000.0,314000.0,34.9,52.6
1957,Jawa Barat,Perdesaan,Laki-laki,44.0,Diploma,PNS/ASN,Menikah,2.0,,2437000,339000.0,346000.0,208000.0,248000.0,67000.0,385000.0,76000.0,145000.0,167000.0,240000.0,103000.0,118000.0,292000.0,413000.0,14.5,56.5
1622,DI Yogyakarta,Perkotaan,Laki-laki,40.0,SMA/SMK,Pelajar/Mahasiswa,Belum Menikah,0.0,850000.0,598000,105000.0,102000.0,49000.0,78000.0,38000.0,72000.0,12000.0,13000.0,0.0,36000.0,16000.0,11000.0,22000.0,252000.0,29.6,58.3
1138,Jawa Timur,Perkotaan,Laki-laki,34.0,SMA/SMK,Karyawan Swasta,Menikah,1.0,6400000.0,4621000,359000.0,532000.0,160000.0,281000.0,,980000.0,206000.0,291000.0,321000.0,323000.0,246000.0,264000.0,38000.0,1779000.0,27.8,
24,DKI Jakarta,Perkotaan,Laki-laki,28.0,SMP,PNS/ASN,Menikah,2.0,5500000.0,4942000,472000.0,636000.0,377000.0,,51000.0,614000.0,182000.0,222000.0,296000.0,363000.0,194000.0,218000.0,0.0,558000.0,10.1,47.2
1785,Jawa Barat,Perkotaan,Laki-laki,38.0,SMP,Karyawan Swasta,Menikah,2.0,3200000.0,2176000,243000.0,282000.0,116000.0,183000.0,17000.0,405000.0,,72000.0,114000.0,246000.0,94000.0,68000.0,130000.0,1024000.0,32.0,69.3
535,Sulawesi Selatan,Perdesaan,Laki-laki,30.0,SD,Buruh/Pekerja Harian,Menikah,0.0,1200000.0,1102000,176000.0,213000.0,77000.0,107000.0,22000.0,105000.0,27000.0,28000.0,0.0,70000.0,29000.0,39000.0,0.0,98000.0,8.2,35.9
199,Kalimantan Timur,Perkotaan,Laki-laki,53.0,SD,Wiraswasta,Belum Menikah,0.0,6000000.0,3985000,289000.0,267000.0,105000.0,220000.0,103000.0,710000.0,211000.0,157000.0,0.0,430000.0,234000.0,208000.0,0.0,2015000.0,33.6,36.5
50,Sumatera Utara,Perkotaan,Laki-laki,34.0,SMP,Wiraswasta,Belum Menikah,0.0,4350000.0,3294000,253000.0,364000.0,184000.0,320000.0,28000.0,,116000.0,199000.0,0.0,360000.0,109000.0,201000.0,0.0,1056000.0,,43.6
174,Jawa Barat,Perkotaan,Laki-laki,35.0,Pascasarjana (S2/S3),Karyawan Swasta,Menikah,1.0,7800000.0,6823000,,774000.0,241000.0,583000.0,39000.0,1187000.0,350000.0,354000.0,461000.0,904000.0,257000.0,350000.0,0.0,977000.0,12.5,88.9
839,DKI Jakarta,Perdesaan,Laki-laki,35.0,SMA/SMK,PNS/ASN,Menikah,0.0,5600000.0,4586000,472000.0,661000.0,239000.0,330000.0,163000.0,721000.0,192000.0,152000.0,0.0,389000.0,128000.0,176000.0,734000.0,1014000.0,18.1,57.5
433,Banten,Perdesaan,Laki-laki,36.0,SMA/SMK,Wiraswasta,Cerai/Janda/Duda,2.0,6250000.0,4623000,292000.0,333000.0,185000.0,324000.0,,1198000.0,219000.0,383000.0,,469000.0,298000.0,128000.0,665000.0,1627000.0,26.0,64.3
890,Sulawesi Selatan,Perdesaan,Laki-laki,48.0,SMA/SMK,Karyawan Swasta,Menikah,,,2935000,340000.0,451000.0,233000.0,399000.0,,377000.0,101000.0,123000.0,,230000.0,128000.0,100000.0,43000.0,315000.0,,72.2
1072,Jawa Barat,Perkotaan,Laki-laki,31.0,SMA/SMK,Karyawan Swasta,Belum Menikah,0.0,8150000.0,5930000,398000.0,436000.0,207000.0,398000.0,2000.0,1058000.0,250000.0,258000.0,0.0,858000.0,302000.0,293000.0,77000.0,2220000.0,27.2,73.6
1259,Jawa Timur,Perdesaan,Perempuan,17.0,Sarjana (S1),Pelajar/Mahasiswa,Belum Menikah,0.0,1850000.0,1598000,213000.0,244000.0,128000.0,160000.0,35000.0,265000.0,62000.0,84000.0,,137000.0,63000.0,67000.0,0.0,252000.0,13.6,78.6
943,Banten,Perdesaan,Laki-laki,35.0,SD,Karyawan Swasta,Menikah,0.0,2200000.0,1518000,189000.0,253000.0,106000.0,136000.0,,189000.0,40000.0,67000.0,0.0,119000.0,39000.0,43000.0,0.0,682000.0,31.0,47.7
472,Bali,Perdesaan,Laki-laki,27.0,Sarjana (S1),Buruh/Pekerja Harian,Belum Menikah,0.0,1550000.0,1310000,,202000.0,109000.0,98000.0,35000.0,225000.0,63000.0,72000.0,0.0,95000.0,51000.0,50000.0,102000.0,240000.0,15.5,61.1
72,Sumatera Utara,Perdesaan,Perempuan,56.0,SD,Karyawan Swasta,Cerai/Janda/Duda,0.0,1050000.0,856000,155000.0,145000.0,58000.0,95000.0,56000.0,98000.0,21000.0,,0.0,61000.0,30000.0,,,194000.0,18.5,16.1
1902,Jawa Tengah,Perdesaan,Laki-laki,31.0,SD,Wiraswasta,Belum Menikah,,2700000.0,2142000,227000.0,276000.0,116000.0,165000.0,4000.0,408000.0,,122000.0,0.0,125000.0,,84000.0,213000.0,558000.0,,36.9
1875,Jawa Barat,Perkotaan,Perempuan,44.0,SMA/SMK,Tidak Bekerja,Menikah,3.0,1000000.0,786000,94000.0,145000.0,67000.0,123000.0,41000.0,94000.0,17000.0,36000.0,17000.0,58000.0,24000.0,28000.0,0.0,214000.0,,42.1
423,Bali,Perkotaan,Perempuan,29.0,Sarjana (S1),Tidak Bekerja,Menikah,1.0,2000000.0,1496000,157000.0,210000.0,124000.0,,74000.0,238000.0,59000.0,88000.0,78000.0,149000.0,52000.0,31000.0,235000.0,504000.0,25.2,69.7
820,DKI Jakarta,Perkotaan,Perempuan,20.0,Diploma,Karyawan Swasta,Cerai/Janda/Duda,,8400000.0,6982000,536000.0,660000.0,336000.0,701000.0,3000.0,1441000.0,240000.0,379000.0,,766000.0,240000.0,269000.0,111000.0,,16.9,75.7
459,Kalimantan Timur,Perdesaan,Laki-laki,26.0,SMA/SMK,Karyawan Swasta,Menikah,2.0,,2391000,184000.0,231000.0,92000.0,153000.0,26000.0,344000.0,146000.0,105000.0,92000.0,228000.0,137000.0,114000.0,0.0,1209000.0,33.6,73.4
1848,DKI Jakarta,Perdesaan,Laki-laki,28.0,Sarjana (S1),Buruh/Pekerja Harian,Belum Menikah,0.0,7050000.0,5613000,419000.0,643000.0,243000.0,574000.0,89000.0,883000.0,349000.0,331000.0,,635000.0,260000.0,340000.0,616000.0,1437000.0,20.4,75.7
808,DKI Jakarta,Perkotaan,Perempuan,39.0,SD,Buruh/Pekerja Harian,Cerai/Janda/Duda,1.0,,5438000,437000.0,567000.0,341000.0,538000.0,34000.0,912000.0,295000.0,,454000.0,349000.0,295000.0,242000.0,0.0,662000.0,10.9,40.0
1134,Jawa Timur,Perkotaan,Perempuan,51.0,SMP,PNS/ASN,Belum Menikah,0.0,4350000.0,2898000,314000.0,329000.0,120000.0,172000.0,16000.0,491000.0,151000.0,172000.0,0.0,207000.0,148000.0,106000.0,0.0,1452000.0,33.4,36.1
1582,DKI Jakarta,Perdesaan,Perempuan,38.0,SD,Karyawan Swasta,Belum Menikah,0.0,2550000.0,2274000,295000.0,396000.0,201000.0,253000.0,81000.0,,111000.0,78000.0,0.0,200000.0,73000.0,58000.0,0.0,276000.0,10.8,45.1
1513,Sumatera Utara,Perkotaan,Perempuan,17.0,SMP,Karyawan Swasta,Menikah,2.0,3000000.0,2495000,,335000.0,153000.0,181000.0,34000.0,314000.0,144000.0,166000.0,87000.0,233000.0,145000.0,122000.0,0.0,505000.0,16.8,35.0
255,Jawa Timur,Perkotaan,Laki-laki,42.0,Sarjana (S1),Tidak Bekerja,Menikah,0.0,1950000.0,1757000,,292000.0,115000.0,268000.0,,273000.0,,52000.0,0.0,95000.0,71000.0,34000.0,,243000.0,12.2,64.6
1243,Sumatera Selatan,Perdesaan,Perempuan,35.0,SMA/SMK,,Menikah,2.0,2100000.0,1608000,,266000.0,128000.0,133000.0,23000.0,166000.0,41000.0,53000.0,,155000.0,57000.0,56000.0,400000.0,492000.0,23.4,70.6
999,Sumatera Utara,Perdesaan,Laki-laki,36.0,SMA/SMK,Wiraswasta,Menikah,1.0,5900000.0,4370000,415000.0,458000.0,199000.0,308000.0,79000.0,870000.0,157000.0,,211000.0,465000.0,137000.0,114000.0,0.0,1530000.0,25.9,52.9
257,Jawa Timur,Perdesaan,Laki-laki,44.0,SMA/SMK,Karyawan Swasta,Menikah,4.0,3300000.0,2433000,203000.0,285000.0,104000.0,189000.0,78000.0,428000.0,104000.0,120000.0,160000.0,151000.0,81000.0,138000.0,0.0,867000.0,26.3,58.2
1478,DKI Jakarta,Perdesaan,Laki-laki,30.0,SMA/SMK,PNS/ASN,Belum Menikah,0.0,1450000.0,1041000,148000.0,222000.0,105000.0,178000.0,10000.0,,29000.0,41000.0,0.0,70000.0,34000.0,12000.0,261000.0,409000.0,28.2,60.4
1997,Jawa Barat,Perkotaan,Perempuan,41.0,Sarjana (S1),Karyawan Swasta,Belum Menikah,0.0,3300000.0,2773000,286000.0,436000.0,214000.0,362000.0,43000.0,,124000.0,113000.0,0.0,156000.0,83000.0,105000.0,0.0,527000.0,16.0,
465,Jawa Barat,Perkotaan,Perempuan,43.0,,Karyawan Swasta,Menikah,1.0,2500000.0,2007000,225000.0,288000.0,142000.0,193000.0,103000.0,242000.0,51000.0,78000.0,55000.0,104000.0,57000.0,83000.0,413000.0,493000.0,19.7,30.0
479,Jawa Barat,Perkotaan,Perempuan,54.0,SMA/SMK,Wiraswasta,Cerai/Janda/Duda,0.0,10750000.0,7835000,677000.0,800000.0,302000.0,397000.0,3000.0,1422000.0,380000.0,642000.0,0.0,791000.0,338000.0,497000.0,0.0,2915000.0,27.1,47.7
562,Jawa Tengah,Perdesaan,Laki-laki,24.0,SMP,PNS/ASN,Belum Menikah,0.0,,1515000,190000.0,232000.0,134000.0,215000.0,,204000.0,74000.0,57000.0,0.0,104000.0,45000.0,29000.0,,185000.0,10.9,52.0
1224,Jawa Tengah,Perdesaan,Laki-laki,44.0,SMA/SMK,Wiraswasta,Menikah,2.0,2600000.0,1769000,242000.0,303000.0,154000.0,208000.0,87000.0,173000.0,65000.0,85000.0,109000.0,124000.0,52000.0,33000.0,0.0,831000.0,31.9,52.4
21,Jawa Tengah,Perkotaan,Laki-laki,38.0,Pascasarjana (S2/S3),Pelajar/Mahasiswa,Menikah,3.0,2750000.0,2418000,311000.0,409000.0,153000.0,406000.0,,242000.0,86000.0,96000.0,89000.0,115000.0,86000.0,69000.0,,,12.1,71.7
1250,DKI Jakarta,Perdesaan,Laki-laki,31.0,Sarjana (S1),Wiraswasta,Belum Menikah,0.0,12600000.0,10379000,,1217000.0,504000.0,843000.0,425000.0,1661000.0,527000.0,493000.0,0.0,716000.0,475000.0,470000.0,0.0,2221000.0,17.6,81.9
1117,Jawa Barat,Perkotaan,Laki-laki,63.0,Sarjana (S1),Karyawan Swasta,Belum Menikah,0.0,7650000.0,5787000,,521000.0,288000.0,388000.0,,990000.0,230000.0,357000.0,,472000.0,284000.0,242000.0,0.0,1863000.0,24.4,62.3
382,DKI Jakarta,Perdesaan,Perempuan,36.0,Sarjana (S1),Karyawan Swasta,Menikah,3.0,4550000.0,3475000,362000.0,384000.0,185000.0,388000.0,62000.0,637000.0,,169000.0,261000.0,422000.0,168000.0,,0.0,1075000.0,,78.8
1230,Jawa Tengah,Perkotaan,Perempuan,31.0,Sarjana (S1),PNS/ASN,Menikah,4.0,7300000.0,6444000,437000.0,441000.0,311000.0,515000.0,80000.0,1611000.0,268000.0,458000.0,325000.0,585000.0,418000.0,265000.0,0.0,856000.0,11.7,69.8
765,Jawa Barat,Perdesaan,Perempuan,35.0,SMA/SMK,PNS/ASN,Menikah,2.0,2350000.0,1569000,147000.0,209000.0,113000.0,130000.0,56000.0,258000.0,53000.0,78000.0,,125000.0,57000.0,62000.0,201000.0,781000.0,33.2,43.5
1019,DKI Jakarta,Perdesaan,Perempuan,28.0,Sarjana (S1),Wiraswasta,,4.0,9750000.0,8591000,680000.0,1145000.0,358000.0,939000.0,114000.0,1519000.0,270000.0,542000.0,319000.0,735000.0,473000.0,410000.0,0.0,1159000.0,11.9,58.7
1636,Bali,Perkotaan,Laki-laki,19.0,SMP,Karyawan Swasta,Menikah,3.0,6500000.0,4327000,362000.0,498000.0,238000.0,243000.0,44000.0,842000.0,177000.0,298000.0,148000.0,332000.0,,264000.0,1149000.0,2173000.0,33.4,18.5
1641,Nusa Tenggara Barat,Perdesaan,Perempuan,33.0,Diploma,Wiraswasta,Belum Menikah,0.0,5700000.0,5030000,703000.0,769000.0,317000.0,,51000.0,587000.0,,235000.0,0.0,446000.0,174000.0,181000.0,0.0,670000.0,11.8,53.2
1293,Jawa Timur,Perdesaan,Perempuan,39.0,SD,Karyawan Swasta,Belum Menikah,0.0,2100000.0,1744000,290000.0,292000.0,174000.0,218000.0,24000.0,167000.0,75000.0,55000.0,0.0,87000.0,38000.0,38000.0,224000.0,,17.0,47.7
1413,Jawa Tengah,Perkotaan,Perempuan,17.0,SMP,Wiraswasta,Menikah,2.0,4800000.0,3883000,291000.0,372000.0,216000.0,270000.0,27000.0,720000.0,153000.0,173000.0,282000.0,437000.0,219000.0,160000.0,,917000.0,19.1,37.4
680,Jawa Timur,Perdesaan,Perempuan,17.0,Sarjana (S1),,Cerai/Janda/Duda,0.0,3550000.0,2887000,295000.0,409000.0,142000.0,228000.0,132000.0,359000.0,137000.0,,0.0,255000.0,144000.0,71000.0,99000.0,663000.0,18.7,43.9
894,Bali,Perdesaan,Perempuan,44.0,,Buruh/Pekerja Harian,Belum Menikah,0.0,1900000.0,1338000,180000.0,219000.0,75000.0,130000.0,,170000.0,58000.0,66000.0,0.0,110000.0,33000.0,26000.0,,562000.0,29.6,31.3
1084,Sumatera Selatan,Perdesaan,Perempuan,48.0,SMA/SMK,Buruh/Pekerja Harian,Belum Menikah,0.0,1550000.0,1217000,203000.0,185000.0,91000.0,141000.0,76000.0,130000.0,39000.0,34000.0,0.0,81000.0,50000.0,27000.0,292000.0,383000.0,23.9,40.7
1119,Sulawesi Selatan,Perkotaan,Perempuan,51.0,SMA/SMK,Karyawan Swasta,Belum Menikah,0.0,6400000.0,4271000,418000.0,496000.0,218000.0,453000.0,152000.0,865000.0,180000.0,231000.0,,488000.0,257000.0,252000.0,185000.0,2179000.0,,63.5
428,DKI Jakarta,Perdesaan,Perempuan,43.0,SMA/SMK,Buruh/Pekerja Harian,Menikah,3.0,2600000.0,1938000,288000.0,,111000.0,235000.0,,216000.0,66000.0,110000.0,70000.0,157000.0,82000.0,58000.0,383000.0,662000.0,25.4,29.0
375,Jawa Barat,Perkotaan,Perempuan,30.0,SMA/SMK,Buruh/Pekerja Harian,Menikah,1.0,1750000.0,1325000,164000.0,208000.0,101000.0,,21000.0,156000.0,31000.0,63000.0,40000.0,63000.0,50000.0,51000.0,,425000.0,24.3,65.6
271,Banten,Perkotaan,Laki-laki,43.0,Sarjana (S1),Wiraswasta,Menikah,4.0,9250000.0,6550000,420000.0,490000.0,239000.0,526000.0,135000.0,1235000.0,456000.0,252000.0,335000.0,738000.0,381000.0,155000.0,0.0,2700000.0,29.2,
1500,Jawa Barat,Perkotaan,Perempuan,32.0,SD,Karyawan Swasta,Belum Menikah,0.0,3250000.0,2811000,304000.0,,194000.0,329000.0,29000.0,505000.0,151000.0,103000.0,0.0,262000.0,136000.0,,0.0,439000.0,13.5,44.3
1959,Kalimantan Timur,Perkotaan,Laki-laki,33.0,SD,Wiraswasta,Belum Menikah,0.0,8950000.0,7244000,673000.0,,367000.0,387000.0,118000.0,1160000.0,,394000.0,0.0,984000.0,476000.0,352000.0,0.0,1706000.0,19.1,61.6
1104,Kalimantan Timur,Perkotaan,Perempuan,27.0,SMA/SMK,Karyawan Swasta,Menikah,1.0,4700000.0,4103000,413000.0,497000.0,240000.0,431000.0,157000.0,587000.0,187000.0,182000.0,287000.0,275000.0,148000.0,141000.0,539000.0,597000.0,12.7,48.4
1911,Jawa Timur,Perkotaan,Laki-laki,44.0,Sarjana (S1),Wiraswasta,Menikah,3.0,11300000.0,9991000,963000.0,1227000.0,388000.0,913000.0,,1988000.0,518000.0,325000.0,700000.0,730000.0,364000.0,258000.0,0.0,1309000.0,11.6,78.9
446,DKI Jakarta,Perkotaan,Laki-laki,26.0,SMA/SMK,Pelajar/Mahasiswa,Menikah,3.0,1150000.0,1024000,197000.0,197000.0,101000.0,130000.0,38000.0,87000.0,29000.0,36000.0,29000.0,32000.0,30000.0,13000.0,6000.0,126000.0,11.0,100.0
549,Sumatera Utara,Perkotaan,Laki-laki,26.0,SMA/SMK,Karyawan Swasta,Menikah,1.0,6000000.0,4876000,399000.0,555000.0,224000.0,362000.0,77000.0,639000.0,,159000.0,355000.0,418000.0,251000.0,168000.0,,1124000.0,18.7,49.4
26,Jawa Barat,Perkotaan,Perempuan,32.0,SMA/SMK,PNS/ASN,Cerai/Janda/Duda,1.0,5250000.0,3761000,301000.0,374000.0,171000.0,245000.0,150000.0,503000.0,181000.0,187000.0,351000.0,264000.0,166000.0,232000.0,858000.0,,28.4,54.8
1434,Jawa Barat,Perdesaan,Perempuan,21.0,Tidak Sekolah,Karyawan Swasta,Menikah,2.0,950000.0,669000,133000.0,112000.0,65000.0,73000.0,22000.0,66000.0,19000.0,23000.0,24000.0,28000.0,21000.0,19000.0,0.0,281000.0,29.5,48.7
631,Jawa Timur,Perkotaan,Laki-laki,24.0,Diploma,,Menikah,,1850000.0,1365000,171000.0,173000.0,119000.0,,73000.0,146000.0,63000.0,42000.0,37000.0,118000.0,44000.0,55000.0,,485000.0,26.2,61.7
79,DKI Jakarta,Perkotaan,Perempuan,36.0,SMA/SMK,Karyawan Swasta,Menikah,,,4232000,473000.0,,192000.0,393000.0,58000.0,739000.0,236000.0,162000.0,0.0,395000.0,143000.0,166000.0,0.0,418000.0,9.0,58.6
367,Banten,Perdesaan,Laki-laki,33.0,SMA/SMK,PNS/ASN,Menikah,1.0,3400000.0,2486000,225000.0,251000.0,125000.0,246000.0,96000.0,387000.0,118000.0,143000.0,234000.0,322000.0,100000.0,130000.0,,914000.0,26.9,41.9
1998,Sumatera Utara,Perkotaan,Perempuan,25.0,Tidak Sekolah,Karyawan Swasta,Menikah,4.0,3500000.0,2569000,199000.0,323000.0,119000.0,177000.0,84000.0,371000.0,100000.0,92000.0,236000.0,201000.0,161000.0,68000.0,0.0,931000.0,26.6,31.0
33,Jawa Tengah,Perkotaan,Perempuan,65.0,SD,Buruh/Pekerja Harian,Belum Menikah,0.0,1500000.0,1058000,131000.0,152000.0,83000.0,141000.0,5000.0,145000.0,33000.0,40000.0,0.0,66000.0,32000.0,32000.0,0.0,442000.0,29.5,48.2
1048,DKI Jakarta,Perdesaan,Perempuan,45.0,SMA/SMK,,Menikah,3.0,3400000.0,2234000,301000.0,290000.0,,,112000.0,375000.0,116000.0,117000.0,82000.0,157000.0,89000.0,87000.0,261000.0,1166000.0,34.3,49.5
1868,Jawa Tengah,Perdesaan,Laki-laki,35.0,SMP,Wiraswasta,Menikah,1.0,3600000.0,2548000,322000.0,413000.0,166000.0,239000.0,97000.0,274000.0,91000.0,91000.0,97000.0,,116000.0,129000.0,0.0,1052000.0,29.2,23.1
1606,Jawa Timur,Perdesaan,Perempuan,22.0,SMP,Karyawan Swasta,Menikah,2.0,2500000.0,1664000,183000.0,221000.0,119000.0,189000.0,90000.0,293000.0,,76000.0,105000.0,99000.0,89000.0,59000.0,484000.0,836000.0,33.5,62.8
1969,Jawa Timur,Perdesaan,Perempuan,58.0,SD,Buruh/Pekerja Harian,Menikah,1.0,1050000.0,742000,125000.0,153000.0,75000.0,138000.0,,83000.0,24000.0,13000.0,,27000.0,16000.0,15000.0,107000.0,308000.0,29.3,
994,DKI Jakarta,Perdesaan,Perempuan,28.0,SD,Buruh/Pekerja Harian,Belum Menikah,0.0,2650000.0,1804000,,265000.0,136000.0,293000.0,96000.0,241000.0,60000.0,87000.0,0.0,113000.0,45000.0,69000.0,0.0,846000.0,31.9,56.2
910,Kalimantan Timur,Perdesaan,Laki-laki,42.0,SMA/SMK,PNS/ASN,Belum Menikah,,6850000.0,6103000,464000.0,685000.0,246000.0,408000.0,244000.0,1054000.0,338000.0,209000.0,0.0,544000.0,321000.0,151000.0,0.0,747000.0,10.9,48.3
545,Jawa Tengah,Perdesaan,Laki-laki,34.0,SMA/SMK,Buruh/Pekerja Harian,Belum Menikah,0.0,1650000.0,1363000,156000.0,207000.0,109000.0,131000.0,45000.0,202000.0,73000.0,79000.0,0.0,140000.0,46000.0,62000.0,0.0,287000.0,17.4,56.4
164,DKI Jakarta,Perkotaan,Perempuan,23.0,Diploma,Buruh/Pekerja Harian,Menikah,2.0,6850000.0,4500000,286000.0,368000.0,187000.0,347000.0,29000.0,711000.0,319000.0,187000.0,318000.0,,,117000.0,0.0,2350000.0,34.3,80.0
204,Jawa Tengah,Perdesaan,Laki-laki,25.0,Diploma,Karyawan Swasta,Belum Menikah,0.0,2200000.0,1641000,186000.0,198000.0,114000.0,219000.0,14000.0,251000.0,72000.0,69000.0,0.0,147000.0,61000.0,57000.0,0.0,559000.0,25.4,35.0
1458,Jawa Barat,Perkotaan,Perempuan,17.0,SMP,Karyawan Swasta,Menikah,2.0,3250000.0,2226000,227000.0,261000.0,134000.0,161000.0,,332000.0,,84000.0,151000.0,143000.0,105000.0,47000.0,0.0,1024000.0,31.5,63.5
917,DKI Jakarta,Perkotaan,Laki-laki,17.0,SMP,Tidak Bekerja,Belum Menikah,0.0,1700000.0,1542000,208000.0,255000.0,107000.0,121000.0,62000.0,221000.0,,62000.0,,143000.0,45000.0,47000.0,0.0,158000.0,9.3,50.3
1448,Banten,Perdesaan,Perempuan,35.0,Sarjana (S1),Karyawan Swasta,Menikah,2.0,1300000.0,957000,159000.0,175000.0,78000.0,,9000.0,71000.0,24000.0,16000.0,19000.0,,29000.0,17000.0,0.0,343000.0,26.4,56.0
1646,Jawa Timur,Perdesaan,Laki-laki,45.0,SMA/SMK,Karyawan Swasta,Menikah,2.0,,3826000,341000.0,437000.0,184000.0,407000.0,156000.0,689000.0,184000.0,160000.0,271000.0,359000.0,117000.0,209000.0,0.0,1374000.0,26.4,37.2
306,DKI Jakarta,Perkotaan,Perempuan,24.0,SMP,Karyawan Swasta,Belum Menikah,0.0,7800000.0,5114000,,377000.0,160000.0,317000.0,41000.0,1009000.0,228000.0,421000.0,0.0,693000.0,285000.0,199000.0,0.0,2686000.0,34.4,50.1
980,DI Yogyakarta,Perdesaan,Laki-laki,31.0,Tidak Sekolah,Karyawan Swasta,Menikah,,1500000.0,1105000,151000.0,209000.0,106000.0,,,144000.0,49000.0,42000.0,0.0,89000.0,44000.0,32000.0,78000.0,395000.0,,30.2
565,Sumatera Utara,Perkotaan,Laki-laki,21.0,SMA/SMK,Wiraswasta,Cerai/Janda/Duda,1.0,5250000.0,4748000,618000.0,581000.0,300000.0,434000.0,103000.0,661000.0,238000.0,212000.0,266000.0,516000.0,138000.0,,159000.0,502000.0,9.6,41.1
1874,DI Yogyakarta,Perkotaan,Perempuan,17.0,SD,Karyawan Swasta,Cerai/Janda/Duda,0.0,2500000.0,1975000,211000.0,258000.0,103000.0,,111000.0,252000.0,86000.0,62000.0,0.0,104000.0,76000.0,,273000.0,525000.0,21.0,39.0
193,Jawa Barat,Perdesaan,Perempuan,17.0,Sarjana (S1),PNS/ASN,Menikah,2.0,3550000.0,2853000,369000.0,442000.0,170000.0,287000.0,136000.0,386000.0,136000.0,176000.0,170000.0,264000.0,137000.0,135000.0,0.0,,19.6,63.2
1600,Jawa Barat,Perkotaan,Perempuan,42.0,SMA/SMK,Buruh/Pekerja Harian,Menikah,2.0,3850000.0,3076000,323000.0,360000.0,,206000.0,110000.0,438000.0,125000.0,206000.0,192000.0,197000.0,162000.0,86000.0,393000.0,774000.0,20.1,56.2
